work_id,anomaly_prediction,is_anomaly,anomaly_score,lof_prediction,lof_is_anomaly,lof_score,both_models_anomaly,any_model_anomaly,if_normalized_score,lof_normalized_score,if_risk_score,lof_risk_score,combined_anomaly_score,ensemble_is_anomaly,ensemble_risk_level,rule_risk_score,rule_risk_level,risk_factors,recommended_actions,risk_factor_count,recommended_amount,sanction_amount,total_expenditure,expenditure_ratio,financial_risk_score,financial_risk_level,financial_risk_factors,ensemble_ai_score,final_ai_risk_score,final_ai_risk_level
WS/MP18188/2025-2026/151473,1,0,0.2353499224911522,1,0,-5.220427396423695,0,0,0.9938980403907004,0.9999999999999856,0.0061019596092997,1.4432899320127035e-14,0.0036611757655856,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,498483.0,299814.0,498483.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.6101959609308143,5.31,LOW
WS/MP18165/2024-2025/151480,1,0,0.2379576051346932,1,0,-1.4698361705296037,0,0,1.0,0.999999999999998,0.0,1.887379141862766e-15,7.549516567451065e-16,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,397797.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",1.4802973661668572e-14,5.0,LOW
WS/MP18324/2024-2025/151482,1,0,0.2357569362183217,1,0,-7.51752059190094,0,0,0.994850449737662,0.999999999999978,0.0051495502623378,2.19824158875781e-14,0.0030897301574115,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,287700.0,299814.0,287700.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.5149550262351321,5.26,LOW
WS/MP18324/2024-2025/151485,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP18324/2025-2026/151490,1,0,0.236113538887979,1,0,-3.336529905421536,0,0,0.995684897553698,0.999999999999992,0.004315102446302,7.993605777301127e-15,0.0025890614677844,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,297100.0,299814.0,297100.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.4315102446306166,5.22,LOW
WS/MP18324/2025-2026/151491,1,0,0.2356447769694707,1,0,-2.017082859349923,0,0,0.9945879978599408,0.9999999999999964,0.0054120021400591,3.552713678800501e-15,0.0032472012840368,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,298670.0,299814.0,298670.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.5412002140060151,5.27,LOW
WS/MP18324/2025-2026/151493,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP18324/2025-2026/151494,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP18173/2025-2026/151514,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP18173/2025-2026/151515,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP755/2025-2026/151519,1,0,0.1340851025064545,1,0,-1.213390652153246,0,0,0.7569390519493095,0.9999999999999992,0.2430609480506904,8.881784197001252e-16,0.1458365688304146,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1549952.0,299814.0,1549952.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",24.306094805068664,17.15,LOW
WS/MP755/2024-2025/151521,1,0,0.1340851025064545,1,0,-1.212354351471014,0,0,0.7569390519493095,0.9999999999999992,0.2430609480506904,8.881784197001252e-16,0.1458365688304146,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1548605.0,299814.0,1548605.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",24.306094805068664,17.15,LOW
WS/MP755/2024-2025/151522,1,0,0.0835044211639776,1,0,-1.6099250563527945,0,0,0.6385806024166801,0.9999999999999976,0.3614193975833198,2.3314683517128287e-15,0.2168516385499928,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1399631.0,299814.0,1399631.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Project expenditure is unusually high compared to other projects', 'Extremely high payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",36.141939758331546,23.07,LOW
WS/MP867/2024-2025/151535,-1,1,-0.0655226067519436,1,0,-3.0496343881278825,0,1,0.2898583730114451,0.9999999999999928,0.7101416269885549,7.105427357601002e-15,0.4260849761931357,0,MEDIUM,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,5000000.0,299814.0,5000000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Project expenditure is among the top 1% of all projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",71.01416269885489,40.51,MEDIUM
WS/MP598/2025-2026/151540,1,0,0.2230378065959469,1,0,-2.414630459088408,0,0,0.9650877731276776,0.999999999999995,0.0349122268723224,4.996003610813205e-15,0.0209473361233954,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,200000.0,299814.0,50000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",3.4912226872324092,6.75,LOW
WS/MP598/2025-2026/151541,1,0,0.1957876900706979,1,0,-1.855305698554328,0,0,0.9013226862227804,0.9999999999999968,0.0986773137772196,3.108624468950439e-15,0.059206388266333,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,50000.0,299814.0,10000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",9.867731377721926,9.93,LOW
WS/MP18094/2025-2026/151542,1,0,0.1375079276447386,1,0,-1.0640105469952628,0,0,0.7649484394394777,0.9999999999999996,0.2350515605605223,4.440892098500626e-16,0.1410309363363135,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,800000.0,299814.0,800000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Project expenditure is unusually high compared to other projects', 'Extremely high payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",23.505156056051828,16.75,LOW
WS/MP18094/2025-2026/151543,1,0,0.1503662910786038,1,0,-8.310043713194686,0,0,0.7950369222191922,0.9999999999999754,0.2049630777808078,2.4646951146678475e-14,0.1229778466684945,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,600000.0,299814.0,600000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Extremely high payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",20.49630777808203,15.25,LOW
WS/MP18094/2026-2027/151546,1,0,0.2178063369173568,1,0,-1.5447059287671274,0,0,0.9528461697427326,0.999999999999998,0.0471538302572673,2.1094237467877974e-15,0.0282922981543612,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,700000.0,299814.0,525000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",4.715383025726693,7.36,LOW
WS/MP598/2025-2026/151547,1,0,0.2347941062526545,1,0,-0.9913061214880136,0,0,0.9925974341816178,0.9999999999999998,0.0074025658183821,2.220446049250313e-16,0.0044415394910293,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,200000.0,299814.0,200000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",0.7402565818380958,5.37,LOW
WS/MP598/2024-2025/151550,1,0,0.2359485656432214,1,0,-0.9979165232685606,0,0,0.9952988612855886,0.9999999999999998,0.0047011387144113,2.220446049250313e-16,0.0028206832286469,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,300000.0,299814.0,300000.0,1.0,10.0,HIGH,"['Total expenditure exceeds the sanctioned amount', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4701138714410327,5.24,LOW
WS/MP598/2024-2025/151552,1,0,0.2179317862032692,1,0,-21.38655567280239,0,0,0.9531397202165792,0.9999999999999316,0.0468602797834207,6.827871601444714e-14,0.0281161678700797,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,100000.0,299814.0,60000.0,1.0,10.0,MEDIUM,"['High payment concentration per vendor', 'Large number of payments concentrated among very few vendors']",4.686027978346444,7.34,LOW
WS/MP18193/2024-2025/151558,1,0,0.1384792109722951,1,0,-1.1866739677830695,0,0,0.7672212358047165,0.9999999999999992,0.2327787641952835,8.881784197001252e-16,0.1396672585171705,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1495950.0,299814.0,1495950.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Project expenditure is unusually high compared to other projects', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",23.277876419527995,16.64,LOW
WS/MP524/2024-2025/151573,1,0,0.2360670812443883,1,0,-2.584335428244569,0,0,0.9955761869843978,0.9999999999999946,0.0044238130156022,5.440092820663267e-15,0.0026542878093635,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,500000.0,299814.0,495008.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'High payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",0.4423813015604664,5.22,LOW
WS/MP18094/2025-2026/151575,1,0,0.1375079276447386,1,0,-1.0640105469952628,0,0,0.7649484394394777,0.9999999999999996,0.2350515605605223,4.440892098500626e-16,0.1410309363363135,0,LOW,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,800000.0,299814.0,800000.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Project expenditure is unusually high compared to other projects', 'Extremely high payment concentration per vendor', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",23.505156056051828,16.75,LOW
WS/MP640/2026-2027/151609,-1,1,-0.0519330553574344,1,0,-5.080918344380508,0,1,0.3216578306345545,0.9999999999999862,0.6783421693654454,1.3766765505351941e-14,0.4070053016192727,0,MEDIUM,10,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],1,1000000.0,299814.0,999976.0,1.0,10.0,CRITICAL,"['Total expenditure exceeds the sanctioned amount by more than 5%', 'Project expenditure is unusually high compared to other projects', 'Extremely high payment concentration per vendor', 'Unusually high number of payments', 'Large number of payments concentrated among very few vendors', 'Multiple financial risk indicators detected simultaneously']",67.83421693654444,38.92,MEDIUM
