work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,anomaly_prediction,is_anomaly,anomaly_score,if_normalized_score,if_risk_score
WS/MP577/2025-2026/133594,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,patiya game katara faliya thi samshan sudhi c.c.road nu kam,2024-07-17,250000.0,2026-01-12,250000.0,Sanction,,,,,,1,0,0,544.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2025-2026/133595,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,nadhelav game bara na kotar thi shala taraf jata rasta par c.c.road nu kam,2024-07-17,247496.0,2025-10-04,247496.0,Sanction,,,,,,1,0,0,444.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.22253159610172224,0.9972813914139519,0.27
WS/MP577/2025-2026/133596,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,abhlod game mukhy rastaa thi  bor faliya sudhi c.c.road nu kam,2024-07-17,300000.0,2026-01-12,300000.0,Sanction,,,,,,1,0,0,544.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.21028018283750083,0.9650148971469448,3.5
WS/MP577/2024-2025/133597,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,nimach game nichvas faliya ma c.c.road nu kam,2024-07-17,249291.0,2025-03-27,249291.0,Physical Inspection,,,249291.0,1.0,1.0,1,0,1,253.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,7,1,0,0.14254844654130827,0.7866301154272805,21.34
WS/MP577/2024-2025/133598,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,vadva game bariya faliya anganvadi ne jodto c.c.road nu kam,2024-07-17,249291.0,2025-03-27,249291.0,Sanction,,,,,,1,0,0,253.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.2213919017834161,0.9942797834039472,0.57
WS/MP577/2025-2026/133599,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,zarikhareli ma vaniya faliyama sarvajanik kuva nu kam,2024-07-17,250000.0,2026-01-12,250000.0,Sanction,,,,,,1,0,0,544.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2024-2025/133600,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,sahada game nishal faliya thi khaped faliya ne jodto c.c.road nu kam,2024-07-17,249291.0,2025-03-27,249291.0,Physical Inspection,,,249291.0,1.0,1.0,1,0,1,253.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,7,1,0,0.14254844654130827,0.7866301154272805,21.34
WS/MP577/2024-2025/133601,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,nava faliya thi bamniya sudhi c.c.road nu kam,2024-07-17,249291.0,2025-03-27,249291.0,Physical Inspection,,,249291.0,1.0,1.0,1,0,1,253.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,7,1,0,0.14254844654130827,0.7866301154272805,21.34
WS/MP577/2025-2026/133602,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,nadhelav game burva  faliyama sarvjanik kuva nu kam,2024-07-17,250000.0,2026-01-12,250000.0,Physical Inspection,,,250000.0,1.0,1.0,1,0,1,544.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,7,1,0,0.14244374157389905,0.786354354406264,21.36
WS/MP577/2025-2026/133603,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,rayan game paka road thi gamtal sudhi c.c.road nu kam,2024-07-17,250000.0,2026-01-12,250000.0,Sanction,,,,,,1,0,0,544.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2025-2026/133604,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,PANIVED GAME KALADALA FALIYAMA SARKARI SARVE NUMBER 333 MA SAMUHIK KUVANU KAM,2024-07-17,250000.0,2026-01-02,250000.0,Sanction,,,,,,1,0,0,534.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2025-2026/133605,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,khalta garbadi game risol faliya ma c.c road nu kam,2024-07-17,250000.0,2026-01-02,250000.0,Sanction,,,,,,1,0,0,534.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2024-2025/133606,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,dumka game main road thi mukhy nishal sudhi c.c.road nu kam,2024-07-17,250000.0,2025-03-16,250000.0,Sanction,,,,,,1,0,0,242.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2024-2025/133607,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,motimalu game main road thi baheda faliya sudhi c.c.road nu kam,2024-07-17,250000.0,2025-03-16,250000.0,Sanction,,,,,,1,0,0,242.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2024-2025/133608,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,dumka game anganvadi kendr number 4 par c.c.road nu kam,2024-07-17,250000.0,2025-03-16,250000.0,Sanction,,,,,,1,0,0,242.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2025-2026/133609,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,khalta game mohaniya faliya ma c.c road nu kam,2024-07-17,250000.0,2026-01-02,250000.0,Sanction,,,,,,1,0,0,534.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2026-2027/133610,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,vakota game maji sarpanch faliya ma sarvjanik kuva nu kam,2024-07-17,250000.0,2026-06-30,250000.0,Sanction,,,,,,1,0,0,713.0,,0.0,,1.0,,,,,2026-2027,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2025-2026/133611,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,dhanarpatiya game mukhy  faliyama c.c.road nu kam,2024-07-17,250000.0,2026-01-02,250000.0,Sanction,,,,,,1,0,0,534.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2024-2025/133612,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,khajuri game mali faliya ma c.c.road nu kam,2024-07-17,250000.0,2025-03-16,250000.0,Sanction,,,,,,1,0,0,242.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2025-2026/133613,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,zabu game bamaniya faliya ma sarvajanik kuva nu kam,2024-07-17,250000.0,2026-01-02,250000.0,Sanction,,,,,,1,0,0,534.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP577/2025-2026/133614,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,zabu game pateliya faliya ma c.c.road nu kam,2024-07-17,250000.0,2026-01-02,250000.0,Sanction,,,,,,1,0,0,534.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP18152/2024-2025/133686,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school bajakhana main,2024-07-22,300000.0,2024-08-02,300000.0,Physical Inspection,2025-04-07,300000.0,,,,1,1,0,11.0,248.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.21028018283750083,0.9650148971469448,3.5
WS/MP18152/2024-2025/133687,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Gondara,2024-07-22,300000.0,2024-08-02,300000.0,Physical Inspection,2025-04-07,300000.0,,,,1,1,0,11.0,248.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.21028018283750083,0.9650148971469448,3.5
WS/MP18152/2024-2025/133688,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Sedha Singhwala,2024-07-22,300000.0,2024-08-02,300000.0,Physical Inspection,2025-04-07,300000.0,,,,1,1,0,11.0,248.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.21028018283750083,0.9650148971469448,3.5
WS/MP18152/2024-2025/133689,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Rauwala,2024-07-22,300000.0,2024-08-02,300000.0,Physical Inspection,2025-04-07,300000.0,,,,1,1,0,11.0,248.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.21028018283750083,0.9650148971469448,3.5
WS/MP18152/2024-2025/133690,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Dal Singh Wala,2024-07-22,300000.0,2024-08-02,300000.0,Physical Inspection,2025-04-07,300000.0,,,,1,1,0,11.0,248.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.21028018283750083,0.9650148971469448,3.5
WS/MP18152/2024-2025/133691,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Bajakhana (Bus adda),2024-07-22,300000.0,2024-08-02,300000.0,Physical Inspection,2025-04-07,300000.0,,,,1,1,0,11.0,248.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.21028018283750083,0.9650148971469448,3.5
WS/MP18152/2024-2025/133692,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Okandwala,2024-07-22,299155.0,2024-09-02,299155.0,Physical Inspection,2025-04-07,299155.0,,,,1,1,0,42.0,217.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.20774239692359886,0.9583311413323446,4.17
WS/MP18152/2024-2025/133693,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Gumti Khurd,2024-07-22,300000.0,2024-08-02,300000.0,Physical Inspection,2025-04-07,300000.0,,,,1,1,0,11.0,248.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.21028018283750083,0.9650148971469448,3.5
WS/MP18152/2024-2025/133694,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Pakka No.4,2024-07-22,300000.0,2024-08-02,300000.0,Physical Inspection,2025-04-07,300000.0,,,,1,1,0,11.0,248.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.21028018283750083,0.9650148971469448,3.5
WS/MP18152/2024-2025/133695,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of Cycle Shed in Govt Primary school Lambwali,2024-07-22,197304.0,2024-09-02,197304.0,Physical Inspection,2025-04-07,197304.0,,,,1,1,0,42.0,217.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.218015469578414,0.9853872884700117,1.46
WS/MP18152/2024-2025/133696,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Installation of RO System and water cooler in Govt Primary school Pakka No.4,2024-07-22,84500.0,2024-08-02,84500.0,Physical Inspection,2025-04-07,84500.0,,,,1,1,0,11.0,248.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.18894961789586356,0.9088366802704201,9.12
WS/MP18152/2024-2025/133697,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of Smart Classroom & Cycle Shed in Govt Primary school Machaki Mal Singh,2024-07-22,298940.0,2024-09-02,298940.0,Physical Inspection,2025-04-07,298940.0,,,,1,1,0,42.0,217.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.20762296045202594,0.9580165820123572,4.2
WS/MP18152/2024-2025/133698,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Installation of Two Interactive panel for Smart Class in Govt High school Dhimanwali,2024-07-22,250000.0,2024-09-02,250000.0,Physical Inspection,2025-05-07,250000.0,,,,1,1,0,42.0,247.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP18152/2024-2025/133699,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Installation of RO System and water cooler in Govt Primary school Dhilwan kalan,2024-07-22,84500.0,2024-09-02,84500.0,Physical Inspection,2025-04-07,84500.0,,,,1,1,0,42.0,217.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.18894961789586356,0.9088366802704201,9.12
WS/MP18152/2024-2025/133700,Punjab,SRI MUKTSAR SAHIB(DEPUTY COMMISSIONER SRI MUKTSAR SAHIB_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Installation of RO System and water cooler in Govt Primary school Gurri Sangar,2024-07-22,100000.0,2025-01-01,100000.0,Physical Inspection,2025-03-04,100000.0,,,,1,1,0,163.0,62.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.19610034284179978,0.9276695137155874,7.23
WS/MP18152/2024-2025/133701,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Installation of RO System and water cooler in Govt Primary school Bajakhana Main,2024-07-22,84500.0,2024-08-02,84500.0,Physical Inspection,2025-04-07,84500.0,,,,1,1,0,11.0,248.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.18894961789586356,0.9088366802704201,9.12
WS/MP18152/2024-2025/133702,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Installation of RO System and water cooler in Govt Middle school Chahal,2024-07-22,84500.0,2024-09-02,84500.0,Physical Inspection,2025-05-07,84500.0,,,,1,1,0,42.0,247.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.18894961789586356,0.9088366802704201,9.12
WS/MP18152/2024-2025/133703,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Installation of RO System and water cooler in Govt Primary school Dhudi,2024-07-22,84500.0,2024-08-02,84500.0,Physical Inspection,2025-04-07,84500.0,,,,1,1,0,11.0,248.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.18894961789586356,0.9088366802704201,9.12
WS/MP577/2024-2025/133772,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,DUNGAR GAME KHAJURIYA FALIYA MA NAALA NU KAM,2024-07-20,225200.0,2025-01-08,225200.0,Physical Inspection,2025-11-21,225200.0,,,,1,1,0,172.0,317.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.21679826727097684,0.9821815480033664,1.78
WS/MP577/2024-2025/133773,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,DUNGAR GAME VALAY NADI PAR SANRAKSHAN DIVAL NU KAM,2024-07-20,328900.0,2025-01-08,328900.0,Physical Inspection,2025-04-23,328900.0,,,,1,1,0,172.0,105.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.19528610364425353,0.925525055453264,7.45
WS/MP577/2024-2025/133774,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,DUNGAR GAME KADECHHA FALIYA MA MUKHY RASTA THI VINODBHAI VALABHAINA GHAR SUDHI R.C.C ROAD NU KAM,2024-07-20,288400.0,2025-01-08,288400.0,Physical Inspection,2025-04-23,288400.0,,,,1,1,0,172.0,105.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.2076771898889097,0.9581594058463571,4.18
WS/MP577/2024-2025/133775,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,DUNGAR GAME KUND FALIYA MA SAMUHIK KUVA NU KAM,2024-07-20,292600.0,2025-01-08,292600.0,Physical Inspection,2025-04-21,292600.0,,,,1,1,0,172.0,103.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.2064686911564687,0.954976587947636,4.5
WS/MP577/2024-2025/133776,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),Normal/Others,DUNGAR GAME NARANBHAI NA FALIYA MA SAMUHIK KUVA NU KAM,2024-07-20,289800.0,2025-01-08,289800.0,Physical Inspection,2025-04-23,289800.0,,,,1,1,0,172.0,105.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.2078081028129427,0.9585041906496845,4.15
WS/MP641/2024-2025/133904,Madhya Pradesh,Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),Gajendra Singh Patel,KHARGONE(ST),Normal/Others,Construction of flood control embankments in village Makadkheda (Narmada River),2024-07-22,1000000.0,2025-01-21,1000000.0,Vendor Identification,,,,,,1,0,0,183.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.15770791151318853,0.8265555329327486,17.34
WS/MP641/2024-2025/133905,Madhya Pradesh,Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),Gajendra Singh Patel,KHARGONE(ST),Normal/Others,Construction of common work shed in village Bhopada at Salakhedi Road,2024-07-22,250000.0,2025-01-05,250000.0,Work Completed,2026-03-17,250000.0,,,,1,1,0,167.0,436.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP641/2024-2025/133906,Madhya Pradesh,Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),Gajendra Singh Patel,KHARGONE(ST),Normal/Others,Construction of community hall in village Oon Bujurga at behind Bholaram farm,2024-07-22,500000.0,2025-01-05,500000.0,Work partially Completed,,,,,,1,0,0,167.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.2041181593256265,0.9487860024038621,5.12
WS/MP641/2024-2025/133909,Madhya Pradesh,BARWANI(DISTRICT COLLECTOR BADWANI_IDA),Gajendra Singh Patel,KHARGONE(ST),Normal/Others,Construction of common work shed in village Ranipura (Morani Panchayat) at near old Hanuman Mandir,2024-07-22,250000.0,2024-10-22,250000.0,Vendor Identification,,,,,,1,0,0,92.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.22163538736071098,0.9949210503185837,0.51
WS/MP641/2024-2025/133910,Madhya Pradesh,BARWANI(DISTRICT COLLECTOR BADWANI_IDA),Gajendra Singh Patel,KHARGONE(ST),Normal/Others,Construction of common work shed in village Chervi at near samadhi of Toranmal incident,2024-07-22,200000.0,2024-10-25,200000.0,Vendor Identification,,,,,,1,0,0,95.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.21894199149859433,0.9878274652546004,1.22
WS/MP641/2024-2025/133911,Madhya Pradesh,BARWANI(DISTRICT COLLECTOR BADWANI_IDA),Gajendra Singh Patel,KHARGONE(ST),Normal/Others,Construction of community hall in village Rosar,2024-07-22,500000.0,2024-10-21,500000.0,Vendor Identification,,,,,,1,0,0,91.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.2041181593256265,0.9487860024038621,5.12
WS/MP641/2024-2025/133912,Madhya Pradesh,BARWANI(DISTRICT COLLECTOR BADWANI_IDA),Gajendra Singh Patel,KHARGONE(ST),Normal/Others,Construction of community hall in village Bakwadi at near Damodar sahu farm,2024-07-22,1000000.0,2024-10-22,1000000.0,Vendor Identification,,,,,,1,0,0,92.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.15770791151318853,0.8265555329327486,17.34
WS/MP641/2024-2025/133913,Madhya Pradesh,BARWANI(DISTRICT COLLECTOR BADWANI_IDA),Gajendra Singh Patel,KHARGONE(ST),Normal/Others,Construction of common work shed in village Barda at near ShriRam Mandir,2024-07-22,500000.0,2025-03-27,500000.0,Vendor Identification,,,,,,1,0,0,248.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.2041181593256265,0.9487860024038621,5.12
WS/MP641/2024-2025/133919,Madhya Pradesh,BARWANI(DISTRICT COLLECTOR BADWANI_IDA),Gajendra Singh Patel,KHARGONE(ST),Normal/Others,Construction of common work shed in Anjad at ward no 04 at near Khatu Shyam Mandir,2024-07-22,200000.0,2024-12-18,200000.0,Work Completed,2026-04-07,200000.0,,,,1,1,0,149.0,475.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,7,1,0,0.21894199149859433,0.9878274652546004,1.22
WS/MP641/2025-2026/133920,Madhya Pradesh,BARWANI(DISTRICT COLLECTOR BADWANI_IDA),Gajendra Singh Patel,KHARGONE(ST),Normal/Others,Construction of community hall in Anjad at ward no 01 Dashahara Maidan Kshtriya Rathod Dharmshala,2024-07-22,500000.0,2025-05-12,500000.0,Vendor Identification,,,,,,1,0,0,294.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.2041181593256265,0.9487860024038621,5.12
WS/MP641/2025-2026/133921,Madhya Pradesh,BARWANI(DISTRICT COLLECTOR BADWANI_IDA),Gajendra Singh Patel,KHARGONE(ST),Normal/Others,Construction of community hall in Palsud at ward no 04 Sai Mandir Road behind Rameshwar gole house,2024-07-22,500000.0,2025-05-05,500000.0,Vendor Identification,,,,,,1,0,0,287.0,,0.0,,1.0,,,,,2025-2026,2024,7,1,0,0.2041181593256265,0.9487860024038621,5.12
WS/MP641/2024-2025/133929,Madhya Pradesh,BARWANI(DISTRICT COLLECTOR BADWANI_IDA),Gajendra Singh Patel,KHARGONE(ST),Normal/Others,Construction of additional room in the existing public building in village Barda at Koli Mohalla,2024-07-22,200000.0,2025-03-27,200000.0,Vendor Identification,,,,,,1,0,0,248.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.21894199149859433,0.9878274652546004,1.22
WS/MP423/2024-2025/133940,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Ramprit Mandal,JHANJHARPUR,Normal/Others,khajauli hospital chowk ke pass Pre Fabricated  bus sheds ka kray and instolation work.,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,,,,,,1,0,0,213.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.07242317457667691,0.6019414891422631,39.81
WS/MP423/2024-2025/133941,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Ramprit Mandal,JHANJHARPUR,Normal/Others,Basopatti babhan dey chowk ke pass  Pre Fabricated  bus sheds ka kray and instolation work.,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,,,,,,1,0,0,213.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.07242317457667691,0.6019414891422631,39.81
WS/MP423/2024-2025/133944,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Ramprit Mandal,JHANJHARPUR,Normal/Others,paduma chowk ke pass Pre Fabricated  bus sheds ka kray and instolation work.,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,,,,,,1,0,0,213.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.07242317457667691,0.6019414891422631,39.81
WS/MP423/2024-2025/133945,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Ramprit Mandal,JHANJHARPUR,Normal/Others,ranti chowk ke pass Pre Fabricated  bus sheds ka kray and instolation work.,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,,,,,,1,0,0,213.0,,0.0,,1.0,,,,,2024-2025,2024,7,1,0,0.07242317457667691,0.6019414891422631,39.81
