work_id,combined_anomaly_score,ensemble_risk_level,rule_risk_score,rule_risk_level,risk_factors,recommended_actions,financial_risk_score,financial_risk_level,financial_risk_factors,statistical_anomaly_score,statistical_anomaly_level,statistical_anomaly_factors,ml_normalized_score,final_ai_risk_score,final_ai_risk_level,active_risk_engines,final_ai_risk_factors,risk_detection_confidence
WS/MP18006/2024-2025/150014,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18006/2024-2025/150015,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18006/2024-2025/154381,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18007/2024-2025/147244,0.2849488197739503,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],47.491469962324366,24.22,LOW,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18007/2024-2025/149399,0.4315114913816701,MEDIUM,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],20,MEDIUM,['Project expenditure is among the highest 1%'],40,HIGH,"['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']",71.91858189694398,37.17,MEDIUM,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18007/2024-2025/149400,0.430276581621213,MEDIUM,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],20,MEDIUM,['Project expenditure is among the highest 1%'],40,HIGH,"['Project expenditure is among the highest 0.5%', 'Extremely high payment concentration per vendor']",71.71276360353447,37.1,MEDIUM,3,"['Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",HIGH
WS/MP18007/2025-2026/137047,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137048,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137049,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137050,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137051,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137052,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137053,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137054,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137055,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137056,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137057,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137058,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137059,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137060,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137061,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137062,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137063,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137064,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137065,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137066,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137067,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137068,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137069,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137070,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137071,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137072,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137073,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137074,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137075,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137076,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137077,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137078,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137079,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137080,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137081,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18007/2025-2026/137082,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137083,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137084,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137085,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137086,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137087,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137088,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18007/2025-2026/137089,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137090,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137091,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137092,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137093,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137094,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18007/2025-2026/137095,0.0210622005261004,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],3.510366754350016,1.23,LOW,1,[],LOW
WS/MP18009/2024-2025/152617,0.0039107438775011,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],0.6517906462501739,0.23,LOW,1,[],LOW
WS/MP18009/2024-2025/154261,0.529721300787,HIGH,10.0,LOW,['Moderately unusual anomaly pattern detected.'],['Perform additional monitoring of the project.'],20,MEDIUM,['Project expenditure is among the highest 1%'],65,CRITICAL,"['Project expenditure is among the highest 0.5%', 'Extremely high number of payment transactions', 'Extremely high payment concentration per vendor', 'Multiple independent statistical anomalies detected']",88.28688346449873,50.4,HIGH,4,"['Machine learning anomaly models detected unusual project behavior', 'Rule-based risk indicators were detected', 'Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",VERY HIGH
WS/MP18009/2024-2025/156397,0.0033904311996161,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],0.5650718666026752,0.2,LOW,1,[],LOW
WS/MP18009/2024-2025/157138,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18009/2025-2026/158704,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18011/2025-2026/144431,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137519,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137520,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137586,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137587,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137588,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137589,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137591,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137592,0.2350412628733482,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],39.17354381222414,13.71,LOW,1,[],LOW
WS/MP18019/2024-2025/137593,0.2050684927421905,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],34.17808212369792,11.96,LOW,1,[],LOW
WS/MP18019/2024-2025/137594,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137595,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137596,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137597,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137598,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137599,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137600,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137601,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137602,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137603,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137604,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137605,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137606,0.1728222221750385,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],28.80370369583934,10.08,LOW,1,[],LOW
WS/MP18019/2024-2025/137607,0.1728222221750385,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],28.80370369583934,10.08,LOW,1,[],LOW
WS/MP18019/2024-2025/137608,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/137729,0.228446738197079,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],38.07445636617929,13.33,LOW,1,[],LOW
WS/MP18019/2024-2025/137730,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/143870,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/146092,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/146093,0.1728222221750385,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],28.80370369583934,10.08,LOW,1,[],LOW
WS/MP18019/2024-2025/153297,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/153304,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/154276,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/154278,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2024-2025/154338,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2025-2026/143867,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2025-2026/143868,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2025-2026/143869,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2025-2026/154325,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2025-2026/154327,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18019/2025-2026/154328,0.00352239261242,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],0.5870654354033249,0.21,LOW,1,[],LOW
WS/MP18019/2025-2026/154329,0.1326923025719891,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],15,MEDIUM,['Extremely high payment concentration per vendor'],22.11538376199787,10.74,LOW,2,['Statistical financial anomalies were detected'],MEDIUM
WS/MP18019/2025-2026/154333,0.005080427090967,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],0.8467378484944877,0.3,LOW,1,[],LOW
WS/MP18019/2025-2026/154335,0.005123390524302,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],0.8538984207169876,0.3,LOW,1,[],LOW
WS/MP18019/2025-2026/154336,0.0112472216233075,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],1.8745369372178897,0.66,LOW,1,[],LOW
WS/MP18019/2025-2026/154341,0.0050854529147332,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],0.8475754857888543,0.3,LOW,1,[],LOW
WS/MP18019/2026-2027/139500,0.5306969175324975,HIGH,10.0,LOW,['Moderately unusual anomaly pattern detected.'],['Perform additional monitoring of the project.'],20,MEDIUM,['Project expenditure is among the highest 1%'],25,MEDIUM,['Project expenditure is among the highest 0.5%'],88.44948625541498,42.46,MEDIUM,4,"['Machine learning anomaly models detected unusual project behavior', 'Rule-based risk indicators were detected', 'Financial risk indicators were detected', 'Statistical financial anomalies were detected', 'Multiple independent AI risk engines detected suspicious patterns']",VERY HIGH
WS/MP18020/2024-2025/159259,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2024-2025/142759,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2024-2025/142761,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2024-2025/142763,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2024-2025/142774,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2024-2025/142776,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2024-2025/143221,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2024-2025/143225,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2024-2025/143231,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2024-2025/143233,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2024-2025/143237,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2024-2025/143255,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2025-2026/143227,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2025-2026/143239,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2025-2026/143257,0.0900458002132977,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],15.007633368882733,5.25,LOW,1,[],LOW
WS/MP18021/2025-2026/143259,0.1267047922714198,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],15,MEDIUM,['Extremely high payment concentration per vendor'],21.117465378569662,10.39,LOW,2,['Statistical financial anomalies were detected'],MEDIUM
WS/MP18021/2025-2026/145935,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2025-2026/145936,0.0900458002132977,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],15.007633368882733,5.25,LOW,1,[],LOW
WS/MP18021/2025-2026/145938,0.0900458002132977,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],15.007633368882733,5.25,LOW,1,[],LOW
WS/MP18021/2025-2026/145958,0.0900458002132977,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],15.007633368882733,5.25,LOW,1,[],LOW
WS/MP18021/2025-2026/145961,0.0990979147924932,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],16.516319132081964,5.78,LOW,1,[],LOW
WS/MP18021/2025-2026/146003,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18021/2026-2027/143229,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18023/2024-2025/136746,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18023/2024-2025/136756,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18023/2024-2025/136757,0.1659274781977429,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],0,LOW,[],27.654579699623415,9.68,LOW,1,[],LOW
WS/MP18023/2024-2025/136758,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18023/2024-2025/138480,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18023/2024-2025/138481,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18023/2024-2025/138483,0.2554229602534126,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],15,MEDIUM,['Extremely high payment concentration per vendor'],42.570493375568155,17.9,LOW,2,['Statistical financial anomalies were detected'],MEDIUM
WS/MP18023/2024-2025/138485,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18023/2024-2025/139962,0.3339673451490319,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],30,MEDIUM,"['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']",55.66122419150452,25.48,MEDIUM,2,['Statistical financial anomalies were detected'],MEDIUM
WS/MP18023/2024-2025/140235,0.1903814667217544,LOW,0.0,LOW,['No major rule-based risk indicators were detected.'],['Continue regular project monitoring.'],0,LOW,[],15,MEDIUM,['Extremely high payment concentration per vendor'],31.73024445362528,14.11,LOW,2,['Statistical financial anomalies were detected'],MEDIUM
WS/MP18023/2024-2025/140674,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18023/2024-2025/140675,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18023/2024-2025/140680,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
WS/MP18023/2024-2025/143871,0.0,,0.0,,,,0,LOW,[],0,LOW,[],0.0,0.0,LOW,0,[],VERY LOW
