work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,ml_anomaly_score,ensemble_is_anomaly,both_models_anomaly,model_agreement,primary_ml_source,ensemble_risk_level,ml_available,ml_detected,rule_risk_score,risk_factors,financial_risk_score,financial_risk_level,financial_risk_factors,statistical_anomaly_score,statistical_anomaly_level,statistical_anomaly_factors,rule_available,financial_available,statistical_available,ml_normalized_score,rule_normalized_score,financial_normalized_score,statistical_normalized_score,rule_detected,financial_detected,statistical_detected,active_risk_engines,available_risk_engines,base_risk_score,consensus_bonus,final_ai_risk_score,final_ai_risk_level,risk_detection_confidence,primary_risk_source,combined_risk_factors,combined_risk_factor_count,detecting_engines,investigation_priority_score,investigation_priority_category,investigation_rank,risk_level,risk_score,priority_score,priority_category,active_risk_engines_summary,detecting_engines_summary,verified_observations
WS/MP852/2024-2025/154568,West Bengal,MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA),Abu Taher Khan,MURSHIDABAD,Normal/Others,Construction for Morgue and green rooms with shade for pathways at hahiharpara police station,2024-11-24,2386402.0,,,,,,2386402.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,11,89.77946545932525,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,89.77946545932525,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,43.41288735245118,12,55.41,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",70.16,P2 - HIGH PRIORITY,108,HIGH,55.41,70.16,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 55.41 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18337/2025-2026/156944,Kerala,PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA),K RADHAKRISHNAN,ALATHUR(SC),Normal/Others,CONSTRUCTION OF THOTTUMEDU  SC SANKETHAM ROAD (SC),2024-12-04,2353898.0,,,,,,2353898.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,88.82430261428362,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,88.82430261428362,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,43.078580356686615,12,55.08,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",70.03,P2 - HIGH PRIORITY,109,HIGH,55.08,70.03,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 55.08 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18245/2025-2026/153066,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),BAG MITALI,ARAMBAG(SC),Normal/Others,"Installation of lift at Goghat,Kamarpukur Ramkrishna Mission Charitable dispensary & Eye care under Kamarpukur GP within Goghat-II Block.",2024-12-18,2455577.0,,,,,,2304468.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,87.63838177303928,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,87.63838177303928,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,42.6635080622511,12,54.66,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.86,P2 - HIGH PRIORITY,110,HIGH,54.66,69.86,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 54.66 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18003/2024-2025/157509,Andhra Pradesh,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),AMBICA G LAKSHMINARAYANA VALMIKI,ANANTAPUR,Normal/Others,Construction of Community hall at Yatakallu Village of  Settur Mandal,2024-12-09,2500000.0,,,,,,2303986.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,87.62961881115817,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,87.62961881115817,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,42.660441025592704,12,54.66,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.86,P2 - HIGH PRIORITY,111,HIGH,54.66,69.86,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 54.66 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP017/2025-2026/156775,Tamil Nadu,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),S. Jagathrakshakan,ARAKKONAM,Normal/Others,Construction of Bus Stop near Bus depot connecting Arakkonam Road,2024-12-03,2300000.0,,,,,,2300000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,87.57704103987147,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,87.57704103987147,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,42.64203880564236,12,54.64,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.86,P2 - HIGH PRIORITY,112,HIGH,54.64,69.86,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 54.64 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP664/2025-2026/146368,Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),Arvind Ganpat Sawant,MUMBAI SOUTH,Normal/Others,uday krida mandal janta colony worlikoliwada worli community hall,2024-10-08,1795410.0,2025-09-17,1795410.0,Physical Inspection,,,1795410.0,1.0,1.0,1,0,1,344.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,10,87.20023367898348,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,87.20023367898348,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,42.51015622933157,12,54.51,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.8,P2 - HIGH PRIORITY,113,HIGH,54.51,69.8,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 54.51 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP643/2025-2026/146594,Madhya Pradesh,Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),Gyaneshwar Patil,KHANDWA,Normal/Others,sanskrutik bhavan at richfal,2024-10-10,500000.0,2025-04-23,500000.0,Work partially Completed,,,499990.0,19.0,8.0,1,0,1,195.0,,0.0,0.99998,1.0,-10.0,,,2.375,2025-2026,2024,10,65.54841536439316,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,10.0,['Moderately unusual anomaly pattern detected.'],12,LOW,['Extremely high number of payment transactions'],30,MEDIUM,"['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']",1,1,1,65.54841536439316,25.0,19.35483870967742,46.15384615384615,1,0,1,3,4,42.29368235024233,12,54.29,HIGH,HIGH,Multi-Engine Consensus,"[""['Moderately unusual anomaly pattern detected.']"", ""['Extremely high number of payment transactions']"", ""['Extremely high number of payment transactions', 'Extremely high payment concentration per vendor']""]",3,"ML Anomaly, Rule-Based, Statistical",69.72,P2 - HIGH PRIORITY,114,HIGH,54.29,69.72,P2 - HIGH PRIORITY,3,"ML Anomaly, Rule-Based, Statistical",Final AI risk score: 54.29 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.99998 | Payment count: 19.0 | Unique vendors: 8.0
WS/MP18308/2025-2026/145424,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,Normal/Others,"Construction of Sabhamandap Near Shri Krushna Nagar SRA Parisar, Building No.2, Goregaon (E)",2024-10-08,1800000.0,2026-01-20,1800000.0,Vendor Identification,,,1798634.0,1.0,1.0,1,0,1,469.0,,0.0,0.9992411111111112,1.0,-1366.0,,,1.0,2025-2026,2024,10,86.19249306265517,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,86.19249306265517,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,42.157447013616654,12,54.16,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.66,P2 - HIGH PRIORITY,115,HIGH,54.16,69.66,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 54.16 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.9992411111111112 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18394/2024-2025/148069,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,NAMAKKAL,Normal/Others,Construction of anganwadie Ward No.8 Paramathi Town Panchayat,2024-10-17,1800000.0,2024-12-12,1800000.0,Physical Inspection,,,1800000.0,1.0,1.0,1,0,1,56.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,10,84.91602161530597,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,84.91602161530597,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,41.71068200704443,12,53.71,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.48,P2 - HIGH PRIORITY,116,HIGH,53.71,69.48,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 53.71 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18258/2025-2026/159947,Maharashtra,CHANDRAPUR(DISTRICT COLLECTOR CHANDRAPUR_IDA),DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,CHANDRAPUR,Normal/Others,Construction of slab drain for protection of underground pipeline of Ordnance Factory Chanda Colony on Majri Deurwada Dhorvasa Pipri Mursa (M.D.R. 10) road between Dhorvasa and Pipri Pochmarg in Taluka Bhadravati District Chandrapur.,2025-01-06,2500000.0,,,,,,1806232.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2025,1,84.27340441069082,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,84.27340441069082,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,41.48576598542913,12,53.49,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.4,P2 - HIGH PRIORITY,117,HIGH,53.49,69.4,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 53.49 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18312/2025-2026/154890,Tamil Nadu,TIRUCHIRAPPALLI(DISTRICT COLLECTOR TIRUCHIRAPPALLI_IDA),DURAI VAIKO,TIRUCHIRAPPALLI,Normal/Others,Construction of PDS centre at Ward no: 43 at KK Nagar Burma Colony in TCC (2024-25).,2024-11-27,1832032.0,,,,,,1832032.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,11,84.00759456696363,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,84.00759456696363,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,41.39273254012461,12,53.39,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.36,P2 - HIGH PRIORITY,118,HIGH,53.39,69.36,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 53.39 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18394/2024-2025/143010,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,NAMAKKAL,Normal/Others,Construction of New Anganwadi at ward no.7 Jankalapuram SENTHAMANGALAM TP,2024-09-25,1850000.0,2024-10-10,1850000.0,Physical Inspection,,,1850000.0,1.0,1.0,1,0,1,15.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,9,83.93164889732729,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,83.93164889732729,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,41.3661515557519,12,53.37,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.35,P2 - HIGH PRIORITY,119,HIGH,53.37,69.35,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 53.37 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18007/2024-2025/147244,Andhra Pradesh,Eluru(DISTRICT COLLECTOR ELURU_IDA),Putta Mahesh Kumar,ELURU,Normal/Others,Construction of 1st Floor on existing Multipurpose Hall in 26th Division located at Janmabhoomi Park near Yadava area at Ameenapeta of Eluru,2024-10-14,2050000.0,2025-02-05,2050000.0,Physical Inspection,,,1863616.0,1.0,1.0,1,0,1,114.0,,0.0,0.909080975609756,1.0,-186384.0,,,1.0,2024-2025,2024,10,83.89951803709654,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,83.89951803709654,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,41.35490575467114,12,53.35,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.34,P2 - HIGH PRIORITY,120,HIGH,53.35,69.34,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 53.35 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.909080975609756 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18180/2025-2026/143525,Tamil Nadu,TIRUCHIRAPPALLI(DISTRICT COLLECTOR TIRUCHIRAPPALLI_IDA),ARUN NEHRU,PERAMBALUR,Normal/Others,Construction of Two Addnl Classrooms for PUPS venkatesapuram in venkatesapuram pt in Thuraiyur Panchayat Union,2024-09-25,3460000.0,2025-06-26,3460000.0,Work partially Completed,,,2211213.0,1.0,1.0,1,0,1,274.0,,0.0,0.6390789017341041,1.0,-1248787.0,,,1.0,2025-2026,2024,9,83.85570322769095,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,83.85570322769095,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,41.33957057137918,12,53.34,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.34,P2 - HIGH PRIORITY,121,HIGH,53.34,69.34,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 53.34 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.6390789017341041 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18082/2024-2025/154596,Karnataka,CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA),GOVIND MAKTHAPPA KARJOL,CHITRADURGA(SC),Normal/Others,Construction of Room building with furniture in the Premises of Chitradurga District Court,2024-11-25,2500000.0,,,,,,1875000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,11,83.73594274864904,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,83.73594274864904,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,41.29765440371451,12,53.3,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.32,P2 - HIGH PRIORITY,122,HIGH,53.3,69.32,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 53.3 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18250/2025-2026/139010,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),SK NURUL ISLAM,BASIRHAT,Normal/Others,Installation of 100 pcs. Street Electric Light under Nimdaria Kodalia G.P (Sl.No-18),2024-09-05,2200000.0,2025-07-04,2200000.0,Work Completed,,,2181686.0,1.0,1.0,1,0,1,302.0,,0.0,0.9916754545454546,1.0,-18314.0,,,1.0,2025-2026,2024,9,82.12939973711114,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,82.12939973711114,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,40.735364349676246,12,52.74,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.1,P2 - HIGH PRIORITY,123,HIGH,52.74,69.1,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 52.74 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 0.9916754545454546 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP823/2024-2025/139556,West Bengal,NADIA(DISTRICT MAGISTRATE NADIA_IDA),Ms Mahua Moitra,KRISHNANAGAR,Normal/Others,"Decoration of Smart Class Room at Asannagar MMT College under Asannagar GP, Block Krishnagar-I, Nadia.",2024-09-07,1938436.0,2025-01-27,1938436.0,Physical Inspection,,,1938436.0,1.0,1.0,1,0,1,142.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,9,81.58609610048197,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,81.58609610048197,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,40.54520807685604,12,52.55,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.02,P2 - HIGH PRIORITY,124,HIGH,52.55,69.02,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 52.55 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Recorded expenditure ratio: 1.0 | Payment count: 1.0 | Unique vendors: 1.0
WS/MP18252/2025-2026/157227,West Bengal,Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA),ADHIKARI SOUMENDU,KANTHI,Normal/Others,Installation of (08) nos. Solar high mast street light at different place of Deshpran Block,2024-12-06,2159558.0,,,,,,2159558.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,81.54374178472324,1,0,ISOLATION_FOREST_ONLY,ISOLATION_FOREST,MEDIUM,1,1,0.0,['No major rule-based risk indicators were detected.'],20,MEDIUM,['Project expenditure is among the highest 1%'],18,MEDIUM,['Project expenditure is among the highest 1%'],1,1,1,81.54374178472324,0.0,32.25806451612903,27.692307692307693,0,1,1,3,4,40.53038406634048,12,52.53,HIGH,HIGH,Multi-Engine Consensus,"[""['No major rule-based risk indicators were detected.']"", ""['Project expenditure is among the highest 1%']""]",2,"ML Anomaly, Financial, Statistical",69.01,P2 - HIGH PRIORITY,125,HIGH,52.53,69.01,P2 - HIGH PRIORITY,3,"ML Anomaly, Financial, Statistical",Final AI risk score: 52.53 | Final AI risk level: HIGH | 3 independent risk engines detected significant risk signals. | Payment count: 1.0 | Unique vendors: 1.0
