work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,anomaly_prediction,is_anomaly,anomaly_score,risk_score,risk_level,risk_reasons
WS/MP18079/2025-2026/148398,Karnataka,BIDAR(DEPUTY COMMISSIONER BIDAR_IDA),SAGAR ESHWAR KHANDRE,BIDAR,Normal/Others,installation of High-mast light,2024-10-19,250000.0,2025-06-10,250000.0,Work partially Completed,,,187500.0,1.0,1.0,1,0,1,234.0,,0.0,0.75,1.0,-62500.0,,,1.0,2025-2026,2024,10,1,0,0.1831197887769875,0,LOW,No significant risk indicators detected
WS/MP18079/2025-2026/148399,Karnataka,BIDAR(DEPUTY COMMISSIONER BIDAR_IDA),SAGAR ESHWAR KHANDRE,BIDAR,Normal/Others,installation of High-mast light,2024-10-19,250000.0,2025-07-07,250000.0,Work partially Completed,,,187500.0,1.0,1.0,1,0,1,261.0,,0.0,0.75,1.0,-62500.0,,,1.0,2025-2026,2024,10,1,0,0.1831197887769875,0,LOW,No significant risk indicators detected
WS/MP18133/2025-2026/148457,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Normal/Others,Construction of Road and Closed drainage Behind Vitthal Ward Mandir,2025-01-02,1000000.0,2025-04-22,1000000.0,Physical Inspection,,,1000000.0,1.0,1.0,1,0,1,110.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2025,1,1,0,0.1828689487852924,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18205/2024-2025/148471,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),SANATAN PANDEY,BALLIA,Normal/Others,"Construction of Interlocking Road In Gram Panchayat Sonari, From Madan Yadav House to Meju Thakur House – 150 mtr Revised Letter Attached",2024-10-21,750000.0,2025-01-20,750000.0,Work partially Completed,,,744855.0,2.0,1.0,1,0,1,91.0,,0.0,0.99314,1.0,-5145.0,,,2.0,2024-2025,2024,10,1,0,0.1118347096470129,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18205/2024-2025/148472,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),SANATAN PANDEY,BALLIA,Normal/Others,"Construction of Interlocking Road In Gram Panchayt Nagdilpur, From Degree Yadav House to Bakshu Barham Baba – 150 mtr Revised Letter Attached",2024-10-21,734728.0,2025-01-20,734728.0,Physical Inspection,,,734728.0,2.0,1.0,1,0,1,91.0,,0.0,1.0,1.0,0.0,,,2.0,2024-2025,2024,10,1,0,0.1230113549122245,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18205/2024-2025/148473,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),SANATAN PANDEY,BALLIA,Normal/Others,"Construction of Interlocking Road in In Gram Panchayat Bahadur Sarnampur ke Pura, From Ramdhari House to Girija Bind House – 200 mtr Revised Letter Attached",2024-10-21,1000000.0,2025-01-20,1000000.0,Work partially Completed,,,994318.0,2.0,1.0,1,0,1,91.0,,0.0,0.994318,1.0,-5682.0,,,2.0,2024-2025,2024,10,1,0,0.1058251899394958,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18133/2025-2026/148475,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Normal/Others,Construction of Community hall at Masur (Brahmpuri) adjacent to Savata Mali Mandir,2025-01-02,1000000.0,2025-04-22,1000000.0,Work partially Completed,,,750000.0,1.0,1.0,1,0,1,110.0,,0.0,0.75,1.0,-250000.0,,,1.0,2025-2026,2025,1,1,0,0.1424861520987499,0,LOW,No significant risk indicators detected
WS/MP18133/2025-2026/148477,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Normal/Others,Construction of concrete road at Andharwadi.,2025-01-02,700000.0,2025-04-22,700000.0,Physical Inspection,,,693280.0,1.0,1.0,1,0,1,110.0,,0.0,0.9904,1.0,-6720.0,,,1.0,2025-2026,2025,1,1,0,0.1840151719403146,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18133/2025-2026/148507,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Normal/Others,Construction of community hall adjacent to Balsiddha Mandir,2025-01-02,1500000.0,2025-04-22,1500000.0,Physical Inspection,,,1489610.0,1.0,1.0,1,0,1,110.0,,0.0,0.9930733333333334,1.0,-10390.0,,,1.0,2025-2026,2025,1,1,0,0.1180272131622972,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18133/2025-2026/148512,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Normal/Others,Creation of Crematorium shed and Smashan Bhumi Dahini at Jadhav Mali at Atake.,2025-01-02,1000000.0,2025-04-22,1000000.0,Physical Inspection,,,995310.0,1.0,1.0,1,0,1,110.0,,0.0,0.99531,1.0,-4690.0,,,1.0,2025-2026,2025,1,1,0,0.1766324434851406,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18133/2025-2026/148516,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Normal/Others,creation of paver block road adjacent to jyotirling mandir at Gharalwadi,2025-01-02,500000.0,2025-04-22,500000.0,Physical Inspection,,,497580.0,1.0,1.0,1,0,1,110.0,,0.0,0.99516,1.0,-2420.0,,,1.0,2025-2026,2025,1,1,0,0.2163277463756386,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18024/2025-2026/148522,Assam,CHARAIDEO(Deputy Commissioner Charaideo_IDA),GAURAV GOGOI,JORHAT,Normal/Others,"Construction of Janghal Block Mishing Namghar, Kachumari, Janghal Block, Bordoba GP",2024-10-19,250000.0,2025-06-03,250000.0,Vendor Identification,,,186707.0,2.0,1.0,1,0,1,227.0,,0.0,0.746828,1.0,-63293.0,,,2.0,2025-2026,2024,10,1,0,0.1055513457347546,0,LOW,No significant risk indicators detected
WS/MP18024/2025-2026/148523,Assam,CHARAIDEO(Deputy Commissioner Charaideo_IDA),GAURAV GOGOI,JORHAT,Normal/Others,"Paving and earthwork of floor of Bishrampur weekly Market House, Lukhurakhan Bishrampu, Milan GP",2024-10-19,200000.0,2025-06-03,200000.0,Vendor Identification,,,195680.0,3.0,1.0,1,0,1,227.0,,0.0,0.9784,1.0,-4320.0,,,3.0,2025-2026,2024,10,1,0,0.0447898233914769,0,LOW,High number of payments per vendor | Expenditure is very close to the sanctioned amount
WS/MP18024/2025-2026/148524,Assam,CHARAIDEO(Deputy Commissioner Charaideo_IDA),GAURAV GOGOI,JORHAT,Normal/Others,"Upgradation of Domar Dolong 3 No. line Road, Sepon, Domar Dolong, Sepon GP",2024-10-19,200000.0,2025-06-03,200000.0,Vendor Identification,,,195500.0,3.0,1.0,1,0,1,227.0,,0.0,0.9775,1.0,-4500.0,,,3.0,2025-2026,2024,10,1,0,0.0445430590254262,0,LOW,High number of payments per vendor | Expenditure is very close to the sanctioned amount
WS/MP18133/2025-2026/148559,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Normal/Others,creation of Concrete road at Vekhandwadi,2025-01-02,700000.0,2025-04-22,700000.0,Physical Inspection,,,664282.0,1.0,1.0,1,0,1,110.0,,0.0,0.9489742857142855,1.0,-35718.0,,,1.0,2025-2026,2025,1,1,0,0.1741851274826993,0,LOW,No significant risk indicators detected
WS/MP18133/2025-2026/148566,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Normal/Others,Creation of Concrete Road at Kalambe,2025-01-02,1000000.0,2025-04-22,1000000.0,Physical Inspection,,,1000000.0,1.0,1.0,1,0,1,110.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2025,1,1,0,0.1828689487852924,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18133/2025-2026/148567,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Normal/Others,creation of retention wall from Main road to Cremation ground,2025-01-02,1000000.0,2025-04-22,1000000.0,Physical Inspection,,,948550.0,1.0,1.0,1,0,1,110.0,,0.0,0.94855,1.0,-51450.0,,,1.0,2025-2026,2025,1,1,0,0.1583702784776599,0,LOW,No significant risk indicators detected
WS/MP18133/2025-2026/148571,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Normal/Others,creation of concrete road from house of Vamanrao Salunkhe to Prakash Thorat House,2025-01-02,500000.0,2025-04-22,500000.0,Physical Inspection,,,500000.0,1.0,1.0,1,0,1,110.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2025,1,1,0,0.2201178971768264,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP526/2024-2025/148599,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,Consrtruction of Community Hall (Beside Ramalayam) in Peddajuturu (V&GP) of Vemula Mandal,2024-10-20,492307.0,2025-01-08,492307.0,Physical Inspection,2025-05-11,492307.0,492307.0,1.0,1.0,1,1,1,80.0,123.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2024-2025,2024,10,1,0,0.2195751059299159,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP526/2024-2025/148600,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,Improvements to Community Hall (Beside Ramalayam) in Peddajuturu (V&GP) of Vemula Mandal,2024-10-20,495402.0,2025-01-08,495402.0,Physical Inspection,2025-05-11,495402.0,495402.0,1.0,1.0,1,1,1,80.0,123.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2024-2025,2024,10,1,0,0.220068972412591,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP526/2024-2025/148601,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,Construction of Community Hall (Near Subramanayam Setty House) in Peddajuturu (V &GP) of Vemula Mandal,2024-10-20,496997.0,2025-01-08,496997.0,Physical Inspection,2025-05-11,496997.0,496997.0,1.0,1.0,1,1,1,80.0,123.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2024-2025,2024,10,1,0,0.2206147798778739,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP526/2024-2025/148602,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,Improvements to Community Hall (Near Subramanyam Setty House) in Peddajuturu (V&GP) of Vemula Mandal,2024-10-20,493712.0,2025-01-08,493712.0,Physical Inspection,2025-05-11,493712.0,493712.0,1.0,1.0,1,1,1,80.0,123.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2024-2025,2024,10,1,0,0.2195751059299159,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18390/2026-2027/148734,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat - Saidpur, Gram Panchayat - Ishopur From Highway to Dih Baba Mandir 100 Mtr x 2.40 Mtr x 10 cm Development Agency - Kshetr Panchayat Saidpur",2024-10-21,400000.0,2026-08-22,400000.0,Physical Inspection,,,393123.0,2.0,1.0,1,0,1,670.0,,0.0,0.9828075,1.0,-6877.0,,,2.0,2026-2027,2024,10,1,0,0.1291847945733643,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18390/2026-2027/148735,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,Construction of CC Road: Kshetr Panchayat - Saidpur Gram Panchayat - Fardiha From Ram Saran's residence to Ramjeet's Residence 100 Mtr x 2.40 Mtr x 10 cm Development Agency - Kshetr Panchayat,2024-10-21,400000.0,2026-08-22,400000.0,Physical Inspection,,,394266.0,2.0,1.0,1,0,1,670.0,,0.0,0.985665,1.0,-5734.0,,,2.0,2026-2027,2024,10,1,0,0.1300323598301128,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18390/2024-2025/148737,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Bhadora, Gram Panchayat - Pathara,  From T.V. Road to Ramashankar Yadav's Residence 150 Mtr x 2.40 Mtr x 10 cm",2024-10-21,600000.0,2025-03-24,600000.0,Vendor Identification,,,448369.0,1.0,1.0,1,0,1,154.0,,0.0,0.7472816666666666,1.0,-151631.0,,,1.0,2024-2025,2024,10,1,0,0.175076945843199,0,LOW,No significant risk indicators detected
WS/MP18390/2024-2025/148738,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Bhadora, Gram Panchayat - Amaura, East Side - Deval Marg to Shiv Mandir 150 mtr x 2.40 Mtr x 10 cm Development Agency - Kshetr Panchayat",2024-10-21,600000.0,2025-03-24,600000.0,Vendor Identification,,,449463.0,1.0,1.0,1,0,1,154.0,,0.0,0.749105,1.0,-150537.0,,,1.0,2024-2025,2024,10,1,0,0.175318900466125,0,LOW,No significant risk indicators detected
WS/MP18390/2025-2026/148748,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Gram Panchayat Alipur Madra, From Bhudkhuda Manjhanpur marg via Mahendra Yadav's Tubewell to Ramesh Yadav's Residence 150 Mtr x 2.40 Mtr x 10 cm Development Agency - R.E.S Ghazipur",2024-10-21,600000.0,2025-06-25,600000.0,Work partially Completed,,,595328.0,2.0,1.0,1,0,1,247.0,,0.0,0.9922133333333332,1.0,-4672.0,,,2.0,2025-2026,2024,10,1,0,0.1259896221641431,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18390/2024-2025/148762,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Sadar, Gram Panchayat Bidiapara, From Guddu Yadav's Residence to Ram Janam's Residence 150 Mtr x 2.40 Mtr x 10 cm Development Agency - RES Ghazipur",2024-10-21,650000.0,2025-02-07,650000.0,Work partially Completed,,,645577.0,2.0,1.0,1,0,1,109.0,,0.0,0.9931953846153846,1.0,-4423.0,,,2.0,2024-2025,2024,10,1,0,0.1252753513296566,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18390/2024-2025/148763,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Sadar, Gram Panchayat Bidiapara, From Mauza Chak Husain, Khalisapur, Nahar to Dalit basti Moti Ram's Residence residence 165 Mtrx 2.40 Mtr x 10 cm Development Agency - RES Ghazipur",2024-10-21,806333.0,2025-02-07,806333.0,Physical Inspection,,,806333.0,2.0,1.0,1,0,1,109.0,,0.0,1.0,1.0,0.0,,,2.0,2024-2025,2024,10,1,0,0.1198879341974153,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18390/2024-2025/148765,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Karanda, Gram Panchayat Sokhani From Azaad Master's residence to Bahadur Yadav's Residence 120 Mtr x 2.40 Mtr x 10 cm Development Agency - RES Ghazipur",2024-10-21,700000.0,2025-02-07,700000.0,Work partially Completed,,,692902.0,2.0,1.0,1,0,1,109.0,,0.0,0.98986,1.0,-7098.0,,,2.0,2024-2025,2024,10,1,0,0.119336611308493,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18390/2025-2026/148766,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CCbRoad: Kshetr Panchayat Sadar Ghazipur, Gram Panchayat Atrauli, From Amarnath Yadav's Residence to Ramavtar Sharma's Residence 50 Mtr x 2.40 Mtr x 10 cm",2024-10-21,200000.0,2025-06-18,200000.0,Work partially Completed,,,138762.0,1.0,1.0,1,0,1,240.0,,0.0,0.69381,1.0,-61238.0,,,1.0,2025-2026,2024,10,1,0,0.1713448670133226,0,LOW,No significant risk indicators detected
WS/MP18390/2024-2025/148767,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Nagar Palika Parihad Ghazipur,  From NH 29, Varanasi Main road to Shiv Ram Yadav's Residence 100 Mtr x 2.40 Mtr x 10cm Development Agency - RES Ghaziput",2024-10-21,400000.0,2025-01-13,400000.0,Work partially Completed,,,396092.0,2.0,1.0,1,0,1,84.0,,0.0,0.99023,1.0,-3908.0,,,2.0,2024-2025,2024,10,1,0,0.1315413806386572,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18138/2025-2026/148804,Mizoram,"LUNGLEI(Deputy Commissioner, Lunglei)",RICHARD VANLALHMANGAIHA,MIZORAM (ST),Normal/Others,PCC pavement of Internal Road at Putlungasih(Pu Zarzoliana's house to Pu Lallunghnema's house: 40 mtres),2024-10-20,250000.0,2025-04-25,250000.0,Physical Inspection,2025-10-13,250000.0,250000.0,2.0,1.0,1,1,1,187.0,171.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2025-2026,2024,10,1,0,0.1391644476063729,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18138/2025-2026/148805,Mizoram,"LUNGLEI(Deputy Commissioner, Lunglei)",RICHARD VANLALHMANGAIHA,MIZORAM (ST),Normal/Others,"Construction of waiting shed near Health Sub Centre, Zawlpui",2024-10-20,250000.0,2025-04-25,250000.0,Physical Inspection,2025-10-13,250000.0,250000.0,2.0,1.0,1,1,1,187.0,171.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2025-2026,2024,10,1,0,0.1391644476063729,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18138/2025-2026/148807,Mizoram,"LUNGLEI(Deputy Commissioner, Lunglei)",RICHARD VANLALHMANGAIHA,MIZORAM (ST),Normal/Others,Construction of pavilion at Public Playground at Chhumkhum,2024-10-20,250000.0,2025-04-25,250000.0,Physical Inspection,2025-10-13,250000.0,250000.0,2.0,1.0,1,1,1,187.0,171.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2025-2026,2024,10,1,0,0.1391644476063729,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18138/2025-2026/148808,Mizoram,"LUNGLEI(Deputy Commissioner, Lunglei)",RICHARD VANLALHMANGAIHA,MIZORAM (ST),Normal/Others,PCC pavement of Internal Road at Rangte(Main Road to RMSA High School: 50 mtres),2024-10-20,250000.0,2025-04-25,250000.0,Physical Inspection,2025-10-13,250000.0,250000.0,2.0,1.0,1,1,1,187.0,171.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2025-2026,2024,10,1,0,0.1391644476063729,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18095/2025-2026/148832,Kerala,ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA),K. C VENUGOPAL,ALAPPUZHA,Normal/Others,Formation of Manakkattu Menatheri Road in the 29th ward of Kayamkulam Municipality (SCP),2024-10-22,2000000.0,2026-02-02,2000000.0,Work Completed,,,1995303.0,2.0,1.0,1,0,1,468.0,,0.0,0.9976515,1.0,-4697.0,,,2.0,2025-2026,2024,10,1,0,0.0128886773192571,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18390/2024-2025/148833,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Manihari, Gram Panchayat Khuthan urf Parsonia From Sanjay Bind's residence to Pokhra 150 Mtr x 2.40 Mtr x 10 cm Development Agency - Gram Panchayat Khuthan",2024-10-21,761008.0,2025-02-07,761008.0,Physical Inspection,,,761008.0,2.0,1.0,1,0,1,109.0,,0.0,1.0,1.0,0.0,,,2.0,2024-2025,2024,10,1,0,0.1215344795572517,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18390/2025-2026/148835,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Mardah, Gram Panchayat Sulemapur Deokali, From Pitch Road to Santosh's Residence 150 Mtr x 2.40 Mtr x 10 cm Development Agency - Gram Panchayat Sulemapur Deokali",2024-10-21,556917.0,2025-06-18,556917.0,Physical Inspection,,,556917.0,2.0,1.0,1,0,1,240.0,,0.0,1.0,1.0,0.0,,,2.0,2025-2026,2024,10,1,0,0.136951110989374,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18390/2024-2025/148838,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Khsetr Panchayat Deokali, Gram Panchayat Badahra From Interlink Road to Ram Narayan Yadav's Residence 150 Mtr x 2.40 Mtr x 10 cm Development Agency - Gram Panchayat Badahra",2024-10-21,711746.0,2025-02-07,711746.0,Physical Inspection,,,711746.0,2.0,1.0,1,0,1,109.0,,0.0,1.0,1.0,0.0,,,2.0,2024-2025,2024,10,1,0,0.1277646913834974,0,LOW,Expenditure is very close to the sanctioned amount
WS/MP18390/2025-2026/148839,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Saidpur, Gram Panchayat Mahmoodpur Gajadharpur In Dalit Basti From the main road to Arjun Ram's gate 100 Mtr x 2.40 Mtr x 10 cm Development Agency - Gram Panchayat Mahmoodpur Gajadharpur",2024-10-21,400000.0,2025-06-18,400000.0,Work partially Completed,,,307924.0,2.0,1.0,1,0,1,240.0,,0.0,0.76981,1.0,-92076.0,,,2.0,2025-2026,2024,10,1,0,0.1079822325360712,0,LOW,No significant risk indicators detected
WS/MP18390/2025-2026/148840,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Zamania, Gram Panchayat Devaitha, From N.M. Centre to Jagdish's Residence 200 Mtr x 3 Mtr x 10 cms Development Agency - Gram Panchayat Devaitha",2024-10-21,998000.0,2025-06-18,998000.0,Work partially Completed,,,742959.0,1.0,1.0,1,0,1,240.0,,0.0,0.7444478957915832,1.0,-255041.0,,,1.0,2025-2026,2024,10,1,0,0.1422963457513551,0,LOW,No significant risk indicators detected
WS/MP18390/2024-2025/148845,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of Boundary wall and beautification: Kshetr Panchayat Zamania, Gram Panchayat Mircha, Dr. Bhimrao Ambedkar Park, Development Agency - RES Ghazipur",2024-10-21,500000.0,2025-01-07,500000.0,Work partially Completed,,,366830.0,1.0,1.0,1,0,1,78.0,,0.0,0.73366,1.0,-133170.0,,,1.0,2024-2025,2024,10,1,0,0.1864787938394724,0,LOW,No significant risk indicators detected
WS/MP18390/2024-2025/148848,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Zamania, Gram Panchayat Asaichandpur, Qabristan, 35 Mtr x 20 Mtr, Development Agency - Vikas Khand Zamania",2024-10-21,500000.0,2025-01-07,500000.0,Work partially Completed,,,373472.0,1.0,1.0,1,0,1,78.0,,0.0,0.746944,1.0,-126528.0,,,1.0,2024-2025,2024,10,1,0,0.1871703033014543,0,LOW,No significant risk indicators detected
WS/MP18390/2024-2025/148849,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Saidpur, Gram Panchayat Nayakdih, Qabristan, length - 191 Mtr, Development Agency - Vikas Khand Saidpur",2024-10-21,720673.0,2025-01-07,720673.0,Physical Inspection,2026-01-20,720673.0,176666.0,1.0,1.0,1,1,1,78.0,378.0,0.0,0.2451403063525343,1.0,-544007.0,1.0,0.0,1.0,2024-2025,2024,10,1,0,0.1152619781942017,20,LOW,Expenditure is significantly lower than the sanctioned amount
WS/MP18390/2024-2025/148850,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Karanda, Gram Panchayat Sikanderpur, Qabristan 50 Mtr x 18 Mtr, Development Agency - Vikas Khand Karanda",2024-10-21,700000.0,2025-02-14,700000.0,Work Completed,,,695660.0,2.0,1.0,1,0,1,116.0,,0.0,0.9938,1.0,-4340.0,,,2.0,2024-2025,2024,10,1,0,0.1214390606918307,0,LOW,Expenditure is very close to the sanctioned amount
